date,ticker,close,high,low,open
2018-01-10 00:00:00+00:00,gbpusd,1.3533,1.3533,1.3533,1.3533
2018-01-11 00:00:00+00:00,gbpusd,1.3535,1.3535,1.3535,1.3535
2018-01-12 00:00:00+00:00,gbpusd,1.3689,1.3689,1.3689,1.3689
2018-01-15 00:00:00+00:00,gbpusd,1.3802,1.3802,1.3802,1.3802
2018-01-16 00:00:00+00:00,gbpusd,1.3775,1.3775,1.3775,1.3775
2018-01-17 00:00:00+00:00,gbpusd,1.3834,1.3834,1.3834,1.3834
2018-01-18 00:00:00+00:00,gbpusd,1.3882,1.3882,1.3882,1.3882
2018-01-19 00:00:00+00:00,gbpusd,1.3845,1.3845,1.3845,1.3845
2018-01-22 00:00:00+00:00,gbpusd,1.3969,1.3969,1.3969,1.3969
2018-01-23 00:00:00+00:00,gbpusd,1.402,1.402,1.402,1.402
2018-01-24 00:00:00+00:00,gbpusd,1.4222,1.4222,1.4222,1.4222
2018-01-25 00:00:00+00:00,gbpusd,1.4302,1.4302,1.4302,1.4302
2018-01-26 00:00:00+00:00,gbpusd,1.4181,1.4181,1.4181,1.4181
2018-01-29 00:00:00+00:00,gbpusd,1.4063,1.4063,1.4063,1.4063
2018-01-30 00:00:00+00:00,gbpusd,1.4112,1.4112,1.4112,1.4112
2018-01-31 00:00:00+00:00,gbpusd,1.4221,1.4221,1.4221,1.4221
2018-02-01 00:00:00+00:00,gbpusd,1.4237,1.4237,1.4237,1.4237
2018-02-02 00:00:00+00:00,gbpusd,1.4125,1.4125,1.4125,1.4125
2018-02-05 00:00:00+00:00,gbpusd,1.4016,1.4016,1.4016,1.4016
2018-02-06 00:00:00+00:00,gbpusd,1.3908,1.3908,1.3908,1.3908
2018-02-07 00:00:00+00:00,gbpusd,1.3883,1.3883,1.3883,1.3883
2018-02-08 00:00:00+00:00,gbpusd,1.4004,1.4004,1.4004,1.4004
2018-02-09 00:00:00+00:00,gbpusd,1.3806,1.3806,1.3806,1.3806
2018-02-12 00:00:00+00:00,gbpusd,1.3809,1.3809,1.3809,1.3809
2018-02-13 00:00:00+00:00,gbpusd,1.3881,1.3881,1.3881,1.3881
2018-02-14 00:00:00+00:00,gbpusd,1.3961,1.3961,1.3961,1.3961
2018-02-15 00:00:00+00:00,gbpusd,1.4056,1.4056,1.4056,1.4056
2018-02-16 00:00:00+00:00,gbpusd,1.404,1.404,1.404,1.404
2018-02-19 00:00:00+00:00,gbpusd,1.3994,1.3994,1.3994,1.3994
2018-02-20 00:00:00+00:00,gbpusd,1.4005,1.4005,1.4005,1.4005
2018-02-21 00:00:00+00:00,gbpusd,1.3979,1.3979,1.3979,1.3979
2018-02-22 00:00:00+00:00,gbpusd,1.3937,1.3937,1.3937,1.3937
2018-02-23 00:00:00+00:00,gbpusd,1.3971,1.3971,1.3971,1.3971
2018-02-26 00:00:00+00:00,gbpusd,1.3941,1.3941,1.3941,1.3941
2018-02-27 00:00:00+00:00,gbpusd,1.3882,1.3882,1.3882,1.3882
2018-02-28 00:00:00+00:00,gbpusd,1.378,1.378,1.378,1.378
2018-03-01 00:00:00+00:00,gbpusd,1.3725,1.3725,1.3725,1.3725
2018-03-02 00:00:00+00:00,gbpusd,1.3769,1.3769,1.3769,1.3769
2018-03-05 00:00:00+00:00,gbpusd,1.3848,1.3848,1.3848,1.3848
2018-03-06 00:00:00+00:00,gbpusd,1.3883,1.3883,1.3883,1.3883
2018-03-07 00:00:00+00:00,gbpusd,1.3896,1.3896,1.3896,1.3896
2018-03-08 00:00:00+00:00,gbpusd,1.383,1.383,1.383,1.383
2018-03-09 00:00:00+00:00,gbpusd,1.3868,1.3868,1.3868,1.3868
2018-03-12 00:00:00+00:00,gbpusd,1.3898,1.3898,1.3898,1.3898
2018-03-13 00:00:00+00:00,gbpusd,1.3987,1.3987,1.3987,1.3987
2018-03-14 00:00:00+00:00,gbpusd,1.3945,1.3945,1.3945,1.3945
2018-03-15 00:00:00+00:00,gbpusd,1.3947,1.3947,1.3947,1.3947
2018-03-16 00:00:00+00:00,gbpusd,1.3918,1.3918,1.3918,1.3918
2018-03-19 00:00:00+00:00,gbpusd,1.4029,1.4029,1.4029,1.4029
2018-03-20 00:00:00+00:00,gbpusd,1.4011,1.4011,1.4011,1.4011
2018-03-21 00:00:00+00:00,gbpusd,1.4062,1.4062,1.4062,1.4062
2018-03-22 00:00:00+00:00,gbpusd,1.4099,1.4099,1.4099,1.4099
2018-03-23 00:00:00+00:00,gbpusd,1.415,1.415,1.415,1.415
2018-03-26 00:00:00+00:00,gbpusd,1.4223,1.4223,1.4223,1.4223
2018-03-27 00:00:00+00:00,gbpusd,1.4144,1.4144,1.4144,1.4144
2018-03-28 00:00:00+00:00,gbpusd,1.4098,1.4098,1.4098,1.4098
2018-03-29 00:00:00+00:00,gbpusd,1.4033,1.4033,1.4033,1.4033
2018-04-03 00:00:00+00:00,gbpusd,1.4038,1.4038,1.4038,1.4038
2018-04-04 00:00:00+00:00,gbpusd,1.4085,1.4085,1.4085,1.4085
2018-04-05 00:00:00+00:00,gbpusd,1.3999,1.3999,1.3999,1.3999
2018-04-06 00:00:00+00:00,gbpusd,1.4083,1.4083,1.4083,1.4083
2018-04-09 00:00:00+00:00,gbpusd,1.4129,1.4129,1.4129,1.4129
2018-04-10 00:00:00+00:00,gbpusd,1.4173,1.4173,1.4173,1.4173
2018-04-11 00:00:00+00:00,gbpusd,1.4207,1.4207,1.4207,1.4207
2018-04-12 00:00:00+00:00,gbpusd,1.4232,1.4232,1.4232,1.4232
2018-04-13 00:00:00+00:00,gbpusd,1.4247,1.4247,1.4247,1.4247
2018-04-16 00:00:00+00:00,gbpusd,1.4328,1.4328,1.4328,1.4328
2018-04-17 00:00:00+00:00,gbpusd,1.431,1.431,1.431,1.431
2018-04-18 00:00:00+00:00,gbpusd,1.4235,1.4235,1.4235,1.4235
2018-04-19 00:00:00+00:00,gbpusd,1.4221,1.4221,1.4221,1.4221
2018-04-20 00:00:00+00:00,gbpusd,1.4025,1.4025,1.4025,1.4025
2018-04-23 00:00:00+00:00,gbpusd,1.395,1.395,1.395,1.395
2018-04-24 00:00:00+00:00,gbpusd,1.3964,1.3964,1.3964,1.3964
2018-04-25 00:00:00+00:00,gbpusd,1.3935,1.3935,1.3935,1.3935
2018-04-26 00:00:00+00:00,gbpusd,1.3936,1.3936,1.3936,1.3936
2018-04-27 00:00:00+00:00,gbpusd,1.3795,1.3795,1.3795,1.3795
2018-04-30 00:00:00+00:00,gbpusd,1.3776,1.3776,1.3776,1.3776
2018-05-01 00:00:00+00:00,gbpusd,1.3596,1.3596,1.3596,1.3596
2018-05-02 00:00:00+00:00,gbpusd,1.3599,1.3599,1.3599,1.3599
2018-05-03 00:00:00+00:00,gbpusd,1.3546,1.3546,1.3546,1.3546
2018-05-04 00:00:00+00:00,gbpusd,1.3517,1.3517,1.3517,1.3517
2018-05-08 00:00:00+00:00,gbpusd,1.3518,1.3518,1.3518,1.3518
2018-05-09 00:00:00+00:00,gbpusd,1.3577,1.3577,1.3577,1.3577
2018-05-10 00:00:00+00:00,gbpusd,1.3467,1.3467,1.3467,1.3467
2018-05-11 00:00:00+00:00,gbpusd,1.3553,1.3553,1.3553,1.3553
2018-05-14 00:00:00+00:00,gbpusd,1.3593,1.3593,1.3593,1.3593
2018-05-15 00:00:00+00:00,gbpusd,1.3495,1.3495,1.3495,1.3495
2018-05-16 00:00:00+00:00,gbpusd,1.3483,1.3483,1.3483,1.3483
2018-05-17 00:00:00+00:00,gbpusd,1.3504,1.3504,1.3504,1.3504
2018-05-18 00:00:00+00:00,gbpusd,1.3475,1.3475,1.3475,1.3475
2018-05-21 00:00:00+00:00,gbpusd,1.341,1.341,1.341,1.341
2018-05-22 00:00:00+00:00,gbpusd,1.3421,1.3421,1.3421,1.3421
2018-05-23 00:00:00+00:00,gbpusd,1.3341,1.3341,1.3341,1.3341
2018-05-24 00:00:00+00:00,gbpusd,1.3374,1.3374,1.3374,1.3374
2018-05-25 00:00:00+00:00,gbpusd,1.3316,1.3316,1.3316,1.3316
2018-05-29 00:00:00+00:00,gbpusd,1.3269,1.3269,1.3269,1.3269
2018-05-30 00:00:00+00:00,gbpusd,1.3275,1.3275,1.3275,1.3275
2018-05-31 00:00:00+00:00,gbpusd,1.3308,1.3308,1.3308,1.3308
2018-06-01 00:00:00+00:00,gbpusd,1.3331,1.3331,1.3331,1.3331
2018-06-04 00:00:00+00:00,gbpusd,1.3332,1.3332,1.3332,1.3332
2018-06-05 00:00:00+00:00,gbpusd,1.3341,1.3341,1.3341,1.3341
2018-06-06 00:00:00+00:00,gbpusd,1.3428,1.3428,1.3428,1.3428
2018-06-07 00:00:00+00:00,gbpusd,1.342,1.342,1.342,1.342
2018-06-08 00:00:00+00:00,gbpusd,1.3395,1.3395,1.3395,1.3395
2018-06-11 00:00:00+00:00,gbpusd,1.3394,1.3394,1.3394,1.3394
2018-06-12 00:00:00+00:00,gbpusd,1.3352,1.3352,1.3352,1.3352
2018-06-13 00:00:00+00:00,gbpusd,1.3367,1.3367,1.3367,1.3367
2018-06-14 00:00:00+00:00,gbpusd,1.3333,1.3333,1.3333,1.3333
2018-06-15 00:00:00+00:00,gbpusd,1.3286,1.3286,1.3286,1.3286
2018-06-18 00:00:00+00:00,gbpusd,1.3241,1.3241,1.3241,1.3241
2018-06-19 00:00:00+00:00,gbpusd,1.3173,1.3173,1.3173,1.3173
2018-06-20 00:00:00+00:00,gbpusd,1.3176,1.3176,1.3176,1.3176
2018-06-21 00:00:00+00:00,gbpusd,1.3257,1.3257,1.3257,1.3257
2018-06-22 00:00:00+00:00,gbpusd,1.3272,1.3272,1.3272,1.3272
2018-06-25 00:00:00+00:00,gbpusd,1.3269,1.3269,1.3269,1.3269
2018-06-26 00:00:00+00:00,gbpusd,1.3233,1.3233,1.3233,1.3233
2018-06-27 00:00:00+00:00,gbpusd,1.3147,1.3147,1.3147,1.3147
2018-06-28 00:00:00+00:00,gbpusd,1.3098,1.3098,1.3098,1.3098
2018-06-29 00:00:00+00:00,gbpusd,1.3203,1.3203,1.3203,1.3203
2018-07-02 00:00:00+00:00,gbpusd,1.3124,1.3124,1.3124,1.3124
2018-07-03 00:00:00+00:00,gbpusd,1.3176,1.3176,1.3176,1.3176
2018-07-04 00:00:00+00:00,gbpusd,1.3208,1.3208,1.3208,1.3208
2018-07-05 00:00:00+00:00,gbpusd,1.3223,1.3223,1.3223,1.3223
2018-07-06 00:00:00+00:00,gbpusd,1.3277,1.3277,1.3277,1.3277
2018-07-09 00:00:00+00:00,gbpusd,1.326,1.326,1.326,1.326
2018-07-10 00:00:00+00:00,gbpusd,1.3265,1.3265,1.3265,1.3265
2018-07-11 00:00:00+00:00,gbpusd,1.3248,1.3248,1.3248,1.3248
2018-07-12 00:00:00+00:00,gbpusd,1.3223,1.3223,1.3223,1.3223
2018-07-13 00:00:00+00:00,gbpusd,1.3201,1.3201,1.3201,1.3201
2018-07-16 00:00:00+00:00,gbpusd,1.3231,1.3231,1.3231,1.3231
2018-07-17 00:00:00+00:00,gbpusd,1.3161,1.3161,1.3161,1.3161
2018-07-18 00:00:00+00:00,gbpusd,1.305,1.305,1.305,1.305
2018-07-19 00:00:00+00:00,gbpusd,1.3004,1.3004,1.3004,1.3004
2018-07-20 00:00:00+00:00,gbpusd,1.3102,1.3102,1.3102,1.3102
2018-07-23 00:00:00+00:00,gbpusd,1.3113,1.3113,1.3113,1.3113
2018-07-24 00:00:00+00:00,gbpusd,1.3156,1.3156,1.3156,1.3156
2018-07-25 00:00:00+00:00,gbpusd,1.3149,1.3149,1.3149,1.3149
2018-07-26 00:00:00+00:00,gbpusd,1.315,1.315,1.315,1.315
2018-07-27 00:00:00+00:00,gbpusd,1.3128,1.3128,1.3128,1.3128
2018-07-30 00:00:00+00:00,gbpusd,1.3145,1.3145,1.3145,1.3145
2018-07-31 00:00:00+00:00,gbpusd,1.3117,1.3117,1.3117,1.3117
2018-08-01 00:00:00+00:00,gbpusd,1.3122,1.3122,1.3122,1.3122
2018-08-02 00:00:00+00:00,gbpusd,1.3032,1.3032,1.3032,1.3032
2018-08-03 00:00:00+00:00,gbpusd,1.3019,1.3019,1.3019,1.3019
2018-08-06 00:00:00+00:00,gbpusd,1.294,1.294,1.294,1.294
2018-08-07 00:00:00+00:00,gbpusd,1.2954,1.2954,1.2954,1.2954
2018-08-08 00:00:00+00:00,gbpusd,1.2882,1.2882,1.2882,1.2882
2018-08-09 00:00:00+00:00,gbpusd,1.2869,1.2869,1.2869,1.2869
2018-08-10 00:00:00+00:00,gbpusd,1.2776,1.2776,1.2776,1.2776
2018-08-13 00:00:00+00:00,gbpusd,1.2777,1.2777,1.2777,1.2777
2018-08-14 00:00:00+00:00,gbpusd,1.2753,1.2753,1.2753,1.2753
2018-08-15 00:00:00+00:00,gbpusd,1.2669,1.2669,1.2669,1.2669
2018-08-16 00:00:00+00:00,gbpusd,1.2724,1.2724,1.2724,1.2724
2018-08-17 00:00:00+00:00,gbpusd,1.2741,1.2741,1.2741,1.2741
2018-08-20 00:00:00+00:00,gbpusd,1.2759,1.2759,1.2759,1.2759
2018-08-21 00:00:00+00:00,gbpusd,1.2868,1.2868,1.2868,1.2868
2018-08-22 00:00:00+00:00,gbpusd,1.291,1.291,1.291,1.291
2018-08-23 00:00:00+00:00,gbpusd,1.2835,1.2835,1.2835,1.2835
2018-08-24 00:00:00+00:00,gbpusd,1.2858,1.2858,1.2858,1.2858
2018-08-28 00:00:00+00:00,gbpusd,1.2884,1.2884,1.2884,1.2884
2018-08-29 00:00:00+00:00,gbpusd,1.2999,1.2999,1.2999,1.2999
2018-08-30 00:00:00+00:00,gbpusd,1.3004,1.3004,1.3004,1.3004
2018-08-31 00:00:00+00:00,gbpusd,1.2994,1.2994,1.2994,1.2994
2018-09-03 00:00:00+00:00,gbpusd,1.2885,1.2885,1.2885,1.2885
2018-09-04 00:00:00+00:00,gbpusd,1.2832,1.2832,1.2832,1.2832
2018-09-05 00:00:00+00:00,gbpusd,1.2958,1.2958,1.2958,1.2958
2018-09-06 00:00:00+00:00,gbpusd,1.2947,1.2947,1.2947,1.2947
2018-09-07 00:00:00+00:00,gbpusd,1.2951,1.2951,1.2951,1.2951
2018-09-10 00:00:00+00:00,gbpusd,1.3019,1.3019,1.3019,1.3019
2018-09-11 00:00:00+00:00,gbpusd,1.2999,1.2999,1.2999,1.2999
2018-09-12 00:00:00+00:00,gbpusd,1.3021,1.3021,1.3021,1.3021
2018-09-13 00:00:00+00:00,gbpusd,1.3093,1.3093,1.3093,1.3093
2018-09-14 00:00:00+00:00,gbpusd,1.3074,1.3074,1.3074,1.3074
2018-09-17 00:00:00+00:00,gbpusd,1.3151,1.3151,1.3151,1.3151
2018-09-18 00:00:00+00:00,gbpusd,1.3155,1.3155,1.3155,1.3155
2018-09-19 00:00:00+00:00,gbpusd,1.3152,1.3152,1.3152,1.3152
2018-09-20 00:00:00+00:00,gbpusd,1.3256,1.3256,1.3256,1.3256
2018-09-21 00:00:00+00:00,gbpusd,1.3099,1.3099,1.3099,1.3099
2018-09-24 00:00:00+00:00,gbpusd,1.3139,1.3139,1.3139,1.3139
2018-09-25 00:00:00+00:00,gbpusd,1.3163,1.3163,1.3163,1.3163
2018-09-26 00:00:00+00:00,gbpusd,1.3185,1.3185,1.3185,1.3185
2018-09-27 00:00:00+00:00,gbpusd,1.3116,1.3116,1.3116,1.3116
